kp,pipeline_id,pipeline_code,pipeline_name,latitude,longitude,elevation,slope_deg,river_proximity_km,fault_distance_km,soil_type,soil_risk,flooding_index,earthquake_factor,erosion_factor,landslide_index,soil_corrosivity_index,hoop_stress_ratio,pipe_diameter_inches,operating_pressure_psig,pipe_material,design_wall_thickness_mm,operational_age_years,corrosion_rate_mm_per_year,thickness_loss_mm,remaining_wall_thickness_mm,material_loss_percent,degradation_condition,failure_probability,failure_probability_percent,risk_class,primary_hazard,failure_code,diagnostic_message,remediation_plan
124.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.16338,6.485817,119.0,0.17,39.31,26.53,Stable Sandy Loam,0,0.225,0.058,0.05,0.094,0.401,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.21,3.36,12.54,21.1,Moderate,0.1022,10.2,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 124.0: Stable terrain conditions (10.2% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
125.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.171637,6.489408,128.0,1.43,38.31,25.17,Stable Sandy Loam,0,0.201,0.069,0.098,0.174,0.385,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.224,3.58,12.32,22.5,Moderate,0.1144,11.4,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 125.0: Stable terrain conditions (11.4% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
126.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.179895,6.492998,144.0,2.12,37.32,24.57,Stable Sandy Loam,0,0.196,0.072,0.116,0.174,0.358,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.192,3.07,12.83,19.3,Moderate,0.1131,11.3,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 126.0: Stable terrain conditions (11.3% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
127.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.188153,6.496588,165.0,2.29,36.32,23.76,Stable Sandy Loam,0,0.173,0.069,0.104,0.196,0.322,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.177,2.83,13.07,17.8,Moderate,0.1077,10.8,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 127.0: Stable terrain conditions (10.8% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
128.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.196411,6.500179,184.0,0.29,35.33,22.54,Stable Sandy Loam,0,0.137,0.039,0.083,0.137,0.29,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.171,2.74,13.16,17.2,Moderate,0.0837,8.4,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 128.0: Stable terrain conditions (8.4% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
129.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.204669,6.503769,160.0,0.4,34.34,21.6,Stable Sandy Loam,0,0.207,0.054,0.054,0.15,0.331,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.199,3.18,12.72,20.0,Moderate,0.1012,10.1,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 129.0: Stable terrain conditions (10.1% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
130.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.212927,6.50736,191.0,2.92,33.34,20.63,Stable Sandy Loam,0,0.17,0.068,0.109,0.234,0.278,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.149,2.38,13.52,15.0,Moderate,0.1094,10.9,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 130.0: Stable terrain conditions (10.9% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
131.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.221185,6.51095,211.0,1.09,32.35,20.06,Expansive Shale & Rocky Outcrop,2,0.135,0.068,0.092,0.203,0.644,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.291,4.66,11.24,29.3,Moderate,0.1295,13.0,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 131.0: High external corrosion hazard (13.0%) resulting from saturated groundwater (Corrosivity Index 0.644) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
132.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.229443,6.51454,210.0,5.88,31.36,19.1,Expansive Shale & Rocky Outcrop,2,0.119,0.089,0.183,0.39,0.645,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.288,4.61,11.29,29.0,Moderate,0.1662,16.6,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 132.0: High external corrosion hazard (16.6%) resulting from saturated groundwater (Corrosivity Index 0.645) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
133.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.237701,6.518131,108.0,2.35,30.37,17.89,Stable Sandy Loam,0,0.229,0.062,0.08,0.192,0.421,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.21,3.36,12.54,21.1,Moderate,0.1229,12.3,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 133.0: Stable terrain conditions (12.3% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
134.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.245959,6.521721,251.0,0.86,29.38,17.16,Expansive Shale & Rocky Outcrop,2,0.111,0.075,0.093,0.192,0.576,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.278,4.45,11.45,28.0,Moderate,0.1185,11.8,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 134.0: High external corrosion hazard (11.8%) resulting from saturated groundwater (Corrosivity Index 0.576) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
135.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.254217,6.525312,123.0,9.59,28.39,16.17,Stable Sandy Loam,0,0.205,0.106,0.217,0.458,0.395,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.207,3.31,12.59,20.8,Moderate,0.1748,17.5,Low,Slope Instability & Landslide Hazard,ERR-GEO-SLOPE-02,"KP 135.0: Pipeline elevated failure risk (17.5%) due to steep rocky slope terrain (9.59° slope angle, Landslide Index 0.458). Gravitational soil movement risk buckling or un-seating pipe joint welds.","Construct slope retaining gabion walls, install strain gauge monitoring sensors, and stabilize right-of-way."
136.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.262474,6.528902,82.0,0.74,27.4,15.53,Stable Sandy Loam,0,0.288,0.055,0.082,0.118,0.466,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.239,3.82,12.08,24.0,Moderate,0.1254,12.5,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 136.0: High external corrosion hazard (12.5%) resulting from saturated groundwater (Corrosivity Index 0.466) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
137.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.270732,6.532492,110.0,5.43,26.41,15.08,Stable Sandy Loam,0,0.219,0.08,0.144,0.302,0.418,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.238,3.81,12.09,24.0,Moderate,0.1457,14.6,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 137.0: Stable terrain conditions (14.6% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
138.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.27899,6.536083,177.0,15.06,25.42,13.89,Expansive Shale & Rocky Outcrop,2,0.183,0.071,0.362,0.694,0.704,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.346,5.54,10.36,34.8,Critical,0.2431,24.3,Medium,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 138.0: High external corrosion hazard (24.3%) resulting from saturated groundwater (Corrosivity Index 0.704) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
139.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.287248,6.539673,379.0,13.71,24.44,13.34,Expansive Shale & Rocky Outcrop,2,0.046,0.069,0.302,0.76,0.43,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.213,3.41,12.49,21.4,Moderate,0.1987,19.9,Low,Slope Instability & Landslide Hazard,ERR-GEO-SLOPE-02,"KP 139.0: Pipeline elevated failure risk (19.9%) due to steep rocky slope terrain (13.71° slope angle, Landslide Index 0.76). Gravitational soil movement risk buckling or un-seating pipe joint welds.","Construct slope retaining gabion walls, install strain gauge monitoring sensors, and stabilize right-of-way."
140.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.295506,6.543264,421.0,2.06,23.45,12.77,Expansive Shale & Rocky Outcrop,2,0.058,0.096,0.067,0.375,0.43,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.232,3.71,12.19,23.3,Moderate,0.1243,12.4,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 140.0: Stable terrain conditions (12.4% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
141.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.303764,6.546854,415.0,1.09,22.47,11.62,Expansive Shale & Rocky Outcrop,2,0.066,0.103,0.05,0.319,0.43,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.223,3.57,12.33,22.5,Moderate,0.1166,11.7,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 141.0: Stable terrain conditions (11.7% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
142.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.312022,6.550444,402.0,0.63,21.49,11.05,Expansive Shale & Rocky Outcrop,2,0.079,0.125,0.084,0.293,0.43,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.22,3.52,12.38,22.1,Moderate,0.1208,12.1,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 142.0: Stable terrain conditions (12.1% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
143.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.32028,6.554035,404.0,7.8,20.5,10.77,Expansive Shale & Rocky Outcrop,2,0.061,0.08,0.216,0.577,0.43,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.222,3.55,12.35,22.3,Moderate,0.1671,16.7,Low,Slope Instability & Landslide Hazard,ERR-GEO-SLOPE-02,"KP 143.0: Pipeline elevated failure risk (16.7%) due to steep rocky slope terrain (7.8° slope angle, Landslide Index 0.577). Gravitational soil movement risk buckling or un-seating pipe joint welds.","Construct slope retaining gabion walls, install strain gauge monitoring sensors, and stabilize right-of-way."
144.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.328538,6.557625,265.0,9.15,19.53,9.91,Expansive Shale & Rocky Outcrop,2,0.11,0.095,0.223,0.515,0.555,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.264,4.22,11.68,26.5,Moderate,0.18,18.0,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 144.0: High external corrosion hazard (18.0%) resulting from saturated groundwater (Corrosivity Index 0.555) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
145.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.336796,6.561216,243.0,0.4,18.55,9.9,Expansive Shale & Rocky Outcrop,2,0.12,0.095,0.099,0.202,0.593,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.3,4.8,11.1,30.2,Moderate,0.1262,12.6,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 145.0: High external corrosion hazard (12.6%) resulting from saturated groundwater (Corrosivity Index 0.593) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
146.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.345054,6.564806,258.0,0.63,17.57,9.25,Expansive Shale & Rocky Outcrop,2,0.104,0.147,0.096,0.186,0.567,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.258,4.13,11.77,26.0,Moderate,0.125,12.5,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 146.0: High external corrosion hazard (12.5%) resulting from saturated groundwater (Corrosivity Index 0.567) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
147.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.353312,6.568396,254.0,4.18,16.6,9.13,Expansive Shale & Rocky Outcrop,2,0.133,0.122,0.146,0.32,0.575,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.285,4.56,11.34,28.7,Moderate,0.1526,15.3,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 147.0: High external corrosion hazard (15.3%) resulting from saturated groundwater (Corrosivity Index 0.575) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
148.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.361569,6.571987,185.0,4.23,15.64,9.21,Stable Sandy Loam,0,0.178,0.135,0.186,0.282,0.294,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.173,2.77,13.13,17.4,Moderate,0.135,13.5,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 148.0: Stable terrain conditions (13.5% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
149.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.369827,6.575577,180.0,0.06,14.67,8.86,Stable Sandy Loam,0,0.206,0.126,0.078,0.147,0.303,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.171,2.74,13.16,17.2,Moderate,0.1094,10.9,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 149.0: Stable terrain conditions (10.9% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
150.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.378085,6.579168,186.0,1.66,13.72,9.31,Stable Sandy Loam,0,0.191,0.097,0.116,0.21,0.294,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.164,2.62,13.28,16.5,Moderate,0.1152,11.5,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 150.0: Stable terrain conditions (11.5% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
151.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.386363,6.582713,209.0,0.8,12.77,9.46,Expansive Shale & Rocky Outcrop,2,0.19,0.103,0.124,0.166,0.655,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.297,4.75,11.15,29.9,Moderate,0.142,14.2,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 151.0: High external corrosion hazard (14.2%) resulting from saturated groundwater (Corrosivity Index 0.655) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
152.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.394647,6.586244,200.0,1.89,11.83,9.34,Stable Sandy Loam,0,0.202,0.127,0.082,0.213,0.272,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.168,2.69,13.21,16.9,Moderate,0.1165,11.7,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 152.0: Stable terrain conditions (11.7% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
153.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.40293,6.589775,176.0,3.15,10.9,9.65,Stable Sandy Loam,0,0.231,0.133,0.138,0.267,0.314,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.176,2.82,13.08,17.7,Moderate,0.1394,13.9,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 153.0: Stable terrain conditions (13.9% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
154.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.411214,6.593307,145.0,2.0,9.98,10.65,Stable Sandy Loam,0,0.256,0.115,0.09,0.201,0.368,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.197,3.15,12.75,19.8,Moderate,0.132,13.2,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 154.0: Stable terrain conditions (13.2% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
155.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.419497,6.596838,141.0,0.92,9.08,10.69,Stable Sandy Loam,0,0.234,0.11,0.101,0.151,0.377,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.219,3.5,12.4,22.0,Moderate,0.1216,12.2,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 155.0: Stable terrain conditions (12.2% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
156.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.427781,6.600369,129.0,0.52,8.21,11.24,Stable Sandy Loam,0,0.29,0.084,0.123,0.133,0.4,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.214,3.42,12.48,21.5,Moderate,0.1295,13.0,Low,Low Geo-Hazard Stress (Nominal Operational),NOMINAL-00,KP 156.0: Stable terrain conditions (13.0% PoF). Operating within normal design parameters under standard Catholic Protection monitoring.,Maintain standard periodic aerial Right-of-Way surveillance and annual CP survey.
157.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.436065,6.603901,150.0,9.98,7.37,12.26,Stable Sandy Loam,0,0.257,0.095,0.314,0.486,0.366,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.193,3.09,12.81,19.4,Moderate,0.1931,19.3,Low,Slope Instability & Landslide Hazard,ERR-GEO-SLOPE-02,"KP 157.0: Pipeline elevated failure risk (19.3%) due to steep rocky slope terrain (9.98° slope angle, Landslide Index 0.486). Gravitational soil movement risk buckling or un-seating pipe joint welds.","Construct slope retaining gabion walls, install strain gauge monitoring sensors, and stabilize right-of-way."
158.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.444348,6.607432,305.0,0.69,6.57,12.83,Expansive Shale & Rocky Outcrop,2,0.143,0.084,0.082,0.245,0.503,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.264,4.22,11.68,26.5,Moderate,0.126,12.6,Low,Corrosive Soil & Anoxic Groundwater Degradation,ERR-GEO-CORR-04,KP 158.0: High external corrosion hazard (12.6%) resulting from saturated groundwater (Corrosivity Index 0.503) and anaerobic clay soil. Coating breakdown risk is high.,"Upgrade Impressed Current Cathodic Protection (ICCP), apply 3LPE coating repair, and conduct smart-pig inline inspection."
159.0,4,OBN-AJA,Oben–Ajaokuta Gas Trunk Line (Western Line),7.452632,6.610963,138.0,10.65,5.83,13.32,Stable Sandy Loam,0,0.288,0.07,0.301,0.504,0.392,0.354,24.0,1200.0,API 5L X65,15.9,16.0,0.219,3.5,12.4,22.0,Moderate,0.1993,19.9,Low,Slope Instability & Landslide Hazard,ERR-GEO-SLOPE-02,"KP 159.0: Pipeline elevated failure risk (19.9%) due to steep rocky slope terrain (10.65° slope angle, Landslide Index 0.504). Gravitational soil movement risk buckling or un-seating pipe joint welds.","Construct slope retaining gabion walls, install strain gauge monitoring sensors, and stabilize right-of-way."
